Date,AAPL,ABT,ACN,ADP,AFL,ALL,AME,AMGN,APD,AXP,BA,BAC,BAX,BDX,BEN,BLK,BSX,C,CAT,CB,CL,CMCSA,COST,CPB,CSCO,CVX,DHR,DOV,ECL,EL,EMN,EMR,ETN,EW,F,FIS,GE,GIS,GS,HD,HOLX,HON,HSY,IBM,IDXX,IFF,INTC,ITW,JNJ,JPM,KO,LIN,LOW,MCD,MDLZ,MET,MKC,MMM,MRK,MS,MSFT,NEE,NTRS,NUE,PAYX,PEP,PFE,PG,PGR,PH,PKG,PPG,PRU,QCOM,RMD,ROK,SBUX,SHW,STT,SYK,SYY,T,TGT,TMO,TROW,TRV,TXN,UNH,UPS,USB,VZ,WFC,WMT,WY,XOM,ZBH
2021-06-30,0.5782806055498404,0.24736251899790185,0.4192889715387351,0.3692257347274972,0.5965683204339987,0.4226091636550351,0.4834500920367246,0.06513898037807841,0.2657148315061615,0.7101297281938643,0.6936578260897766,0.80205975499633,-0.07674010648270357,-0.00710717851041065,0.9001776983790275,0.6986839400342106,0.12003151769215137,0.7061824226539117,1.0542720546120425,0.4253556414974955,0.18473926617039638,0.47736916181217914,0.2687360209787686,-0.016782291075701616,0.14248802498828694,0.1959861673558283,0.5430743075644624,0.5720878463508285,0.020934822026346334,0.5645569467785077,0.8997020512952614,0.6080873449176356,0.753756834983976,0.280259848910698,1.5446577700424644,0.08378912045899001,1.1503394795491726,0.030767824143116185,0.9291897051518525,0.3131703263587644,0.18981134666586819,0.613518570707879,0.30225230409772164,0.21201342328764294,0.8068828558951446,0.0907655984479292,-0.06822252852428512,0.37509157106535485,0.16777914262701277,0.7426538100765068,0.2244372926037279,0.5102982430540635,0.5153002803861302,0.2850356141449293,0.2459061022456741,0.8909946471246137,0.031304359984631214,0.34170802208474305,-0.02948052542559998,1.1070317050153498,0.37570299365854587,0.169693625695726,0.5823979966246675,1.5045235627340996,0.4415068694472708,0.15878088754236552,0.1131750562937428,0.19181996500640186,0.3422563754950909,0.7375519318045314,0.5108254364990967,0.7956891316271846,0.856119336952522,0.7006454615490623,0.2901035004255639,0.2413241301547897,0.48722696616806505,0.44422868306339613,0.4709568885946358,0.3190398551461662,0.5088141227664331,0.04645690938568925,0.8846331030280552,0.34751285751929606,0.6259671015120842,0.5320327034919532,0.6400206775355266,0.3723947830138341,1.203463811270046,0.7792401351052811,0.02785648807814667,0.7899475859826168,0.1631250187570561,0.9009050777053105,0.3832380413435905,0.3416886401331847
2021-07-31,0.5118729669192885,0.2869830701806211,0.39235270770681163,0.3634607881456897,0.5299588654503127,0.37792066793767165,0.5035618688973784,0.06264975808020323,0.21556475230544492,0.7621860594075773,0.30692849738223926,0.7751658129898915,-0.05316602814776583,0.03039387384866643,0.612805468563614,0.6432878469241237,0.2178865730046775,0.43789531395254633,0.7610696486677393,0.28184772512593415,0.135773183750296,0.48367658706658,0.3501186633903437,-0.05395123833311932,0.17360725475959593,0.24034252209624962,0.5228445180078318,0.584374334088551,0.04460439590384868,0.699198889821022,0.7213668833351417,0.5909959682403445,0.7363677378686622,0.4986253621782071,1.4440790095770102,0.06726529510940349,0.9787525826389802,0.02164654813283584,0.9568807524396143,0.30150561131997455,0.17052633720531807,0.5460983380600817,0.3720361147770159,0.2783141334875068,0.9128603731156555,0.24994363120480645,-0.03675853068870749,0.3065970941151488,0.20229299635803555,0.7073670020410969,0.2500220293565032,0.38396601260579377,0.4553548810282735,0.2818299428747819,0.24735412826052117,0.7073980304223044,-0.0014921995513595965,0.3163529472250255,0.08869143174606431,0.9438637553579503,0.34402762757836713,0.2453912776045324,0.5002346515513154,1.3775598307629835,0.45924804239735617,0.15382979227544813,0.3145000480971043,0.15612419926127985,0.29011207570336084,0.7005065325599431,0.39701646871719354,0.6260606830796618,0.7797873867667044,0.5978885084604311,0.2940905473712234,0.366262461172004,0.5474997850037238,0.42621610606574567,0.33191379577432745,0.4565308141121547,0.46152325732459865,0.04467109098510735,1.0478951422623233,0.3952015940818412,0.6689897766234341,0.34573704718704823,0.5537542870228,0.3780423353407141,0.9150883338949436,0.6035838482253268,0.061094636250447865,0.7941300992028113,0.19611954013112753,0.5564364636283472,0.5199261569521365,0.35594452116524633
2021-08-31,0.38191966230500984,0.22004561152038615,0.4321128309689297,0.6120595099581281,0.588445409423795,0.4116423168225527,0.5009076233994478,0.015098322663545938,0.03592833543014007,0.8517894951256249,0.4334176944780952,0.5765854282853136,-0.09316506147949477,-0.07842677361532668,0.4649191311471388,0.5410616436751896,0.18226597964532099,0.4005375308788859,0.5893447842872455,0.35425314031187116,0.05275712125281129,0.40013999762208763,0.36539108867853143,-0.0906512379520984,0.21302233169837237,0.28162631210833045,0.46474550710741847,0.6493635626906711,0.1910295061462426,0.7033502864895262,0.5508253508784109,0.6684058748202195,0.7396657185634308,0.43183256471800724,1.1104386621716285,0.029079482541209956,1.1421415363447776,-0.03769225661951148,0.9295848878007507,0.2638846044855334,0.07537979690809427,0.5951448680233256,0.2560493734513072,0.20752181869288044,0.705920878181961,0.22539553254722589,0.15538406324702314,0.2521579181866227,0.2125059642570628,0.6152193443338918,0.2460822917956884,0.2734068739174036,0.3123000480277285,0.27885877236844525,0.16444015096538078,0.5882226851199912,-0.12364341967155457,0.3599030633010658,0.03706708857916996,1.0114130454036343,0.4031934086203297,0.13274984646432086,0.4827942165048005,1.544879416339946,0.6258225078157746,0.17425787824082972,0.22030289753837962,0.11130028796580671,0.1082138090770004,0.7697548279909507,0.5156261407075191,0.5430648920008565,0.6738606403646894,0.44634600933950375,0.35274754152011867,0.4338848099215631,0.6160800993244329,0.3587206353868224,0.405278138538228,0.4163467012432107,0.4393845331727515,0.04182105864926333,1.1069481190726473,0.30728997370496414,0.5392111999480498,0.3343077479843526,0.5311872734961192,0.3818958956586749,0.37233295715148707,0.562483977813979,0.013176352284016257,0.9204000288657759,0.11920857785035421,0.231815254620358,0.474187487515886,0.21950300140180845
2021-09-30,0.18417969410129054,0.17160691728748256,0.4214220838109284,0.5360975237485874,0.6003606359336198,0.4904861552812274,0.3590811713182498,-0.08361926955051424,-0.05915263864799325,0.6554568801704199,0.27749965454145653,0.6585832244775691,-0.11601206076104076,0.051075229138488165,0.6074255017517649,0.6222242971814727,0.10068261877197449,0.45705224602831906,0.5136017066677849,0.5025345447074783,0.005403674503071221,0.3793900567629669,0.35514761496131064,-0.1821957998336009,0.4424341908491012,0.21720387646263561,0.5754201288914209,0.6100150680709329,0.15378799384461916,0.5468382010358306,0.5892474002450492,0.5539726360732211,0.6859843947903348,0.36509791827019655,0.910557417752486,-0.14439258437982494,1.0867468552944435,-0.06490857002443307,1.0541888375094461,0.16998912430974844,0.32535163945107204,0.4253041985052082,0.2201321253069024,0.1967332647552178,0.7229070065257017,0.25389557468405344,0.08889783733247825,0.2045674567098288,0.1574442676545238,0.6418499059709029,0.17346628254341523,0.2790731041639367,0.255528725442276,0.1380358125668113,0.08523291232229058,0.6723252870529965,-0.15080526500575653,0.233121457052063,-0.03147213610563915,1.0469517268609425,0.35081816347284267,0.22742723082568062,0.48997516117297635,1.65406974726608,0.5378172431498638,0.15001883016234263,0.33720689145112925,0.05456208316521072,0.06647173632751158,0.4601986332771433,0.542704607898131,0.34447031302043785,0.6437392801698045,0.25589749058640954,0.618744959446486,0.4349759400087936,0.41446901584753615,0.3686073220565418,0.4037079271523709,0.4130210055373664,0.3578144537535519,0.01056439626712491,0.6569695649699148,0.29638749929764097,0.6743516715692668,0.41100763105802174,0.37601166122100893,0.35185160481597566,0.22276972698243402,0.6340452349650436,-0.031162419732722046,0.9195226222745436,0.0831802023458319,0.20627653239623567,0.46426642076521163,0.07474046411865132
2021-10-31,0.2296873137158535,0.10165261412735882,0.4344888092191306,0.46178315506982015,0.47067620848776115,0.3856882216478472,0.25536803904927985,-0.13880944795548655,-0.12167789954515706,0.6934551507588307,0.33087262345460444,0.7986028503862719,0.013607691843098735,0.07086816752757574,0.5176554822628001,0.5182203022222835,0.13556661683566418,0.6862110665570154,0.31474797060902815,0.5222543475445596,0.0014962963466271795,0.23156010506991476,0.30923894699972565,-0.10880368367647686,0.42582932080619607,0.4875080938828642,0.41842768220215176,0.4557447813445228,0.05313891551844452,0.3842385709352507,0.321433007039416,0.47005585463144106,0.49624038768644163,0.4183162054285694,1.1261262086202355,-0.1644876429354949,1.0738303939322917,0.0032143669022637322,0.9143781396525763,0.20830058465190748,0.11042569885803566,0.31210948088400636,0.20508161816202475,0.20067818412525318,0.5820000701785548,0.11836921865760242,0.055984327635553166,0.09275739767524782,0.11254467950966696,0.7486579887872411,0.09639054258014346,0.2505275039505317,0.24037422996955482,0.12409892933342026,0.03484978260218807,0.7228279590078552,-0.15285895032735852,0.1304792637421721,-0.018139793111517477,1.0616396866545426,0.35266884401237886,0.15414487184858672,0.4198587754839118,1.242478565165689,0.4481850116439561,0.11732207352307,0.2854665798810585,0.03046351462193231,0.0045168918797307,0.4012413743104659,0.2963358937567613,0.18850956232142613,0.7424566194981139,0.11681981281494114,0.5485100172893287,0.3543505469714052,0.3056167747844418,0.21422747422564514,0.465857114903661,0.2783573338162164,0.30102944964723455,0.04084429372521492,0.4742548469388619,0.2966866076686814,0.5937482081923526,0.43762760524964883,0.3791719195475096,0.27134362039030524,0.11764114824843652,0.7114166198608884,-0.05211973013448579,1.0024104749334044,0.011680357981985745,0.27263041806561983,0.8379064578420858,0.08174161544398562
2021-11-30,0.3849304885114351,0.24519351447457605,0.6745418186798666,0.4495048315397423,0.6211586740265587,0.4278191478024822,0.3566795986128737,-0.01800596326094428,0.10866164375792087,0.9268512695003261,0.4338250547436404,1.0577478972507746,0.031642830942913536,0.05072790317324283,0.7452599126499346,0.6062964746037487,0.2585351763059105,0.7207120779458087,0.3261493394138555,0.5324358290083167,-0.01215978613649571,0.2394798246879375,0.4212411396096436,-0.11610625546003939,0.6047693730261605,0.739091549705766,0.3626552617527079,0.5489915099392864,0.22108587910123068,0.48724179592860795,0.31867419697146326,0.5321340606723368,0.6230674363633188,0.6713627509324698,1.2095736000303083,-0.1015535746786066,0.7723306910452157,0.08122003772154773,1.2253434143863102,0.4247821032344101,0.06524263126532981,0.3485113103149031,0.3019204282573802,0.17807764714112606,0.5680523590313049,0.47092718159857183,0.13564788497966118,0.1886586512345212,0.21837232687676988,0.7763803347839553,0.20998998449459716,0.470436679117876,0.5001236764325481,0.17968037900213663,0.16845107646438184,0.721203089660311,-0.09715161084116253,0.1530714981942296,0.26946881410676093,1.1855035185019038,0.6529015387170172,0.18879865994474776,0.6142274129323138,1.3877551644093322,0.5364293466342258,0.24827085591215758,0.3522358405382382,0.06919423376372746,0.08625480445474376,0.4433404571698034,0.23411121393804368,0.25585163825820434,0.8085523728064914,0.09893321399395338,0.3796835619038006,0.36916077489897026,0.24041777354580796,0.3918124464091288,0.7175977686106119,0.33035420082710254,0.42336939039193644,0.02845946907904673,0.7302133194455254,0.3408453137880467,0.7788987544192536,0.36370441535680054,0.3271337709696662,0.5307750503873072,0.3895640041277859,0.5998519559329503,-0.02804511557293443,1.4193432522887344,0.09362191233425565,0.35453137285791336,1.1200498945434925,0.09014529122974735
2021-12-31,0.39705191231120773,0.18013343136207483,0.4525578189158108,0.3543324088269064,0.2628892097759974,0.0904439829771082,0.15879052687227024,-0.0765957856957028,0.04812106226896118,0.2992285151479497,-0.061031750750284885,0.611865589663142,-0.006502601869689872,0.023553410897948712,0.5311170967550067,0.3215075008564441,0.14841622752579542,0.19203122977433806,0.13709985489556842,0.23701283039632814,-0.10399406754649032,0.01272944954610411,0.42362125605501877,-0.167458544245622,0.3121355946710629,0.36253651062025294,0.4365222459807352,0.36037258702236374,0.005728279698734351,0.36297714698125394,0.09720799372668298,0.16833756976844505,0.3646645316311361,0.2791750904677588,1.1240781351171818,-0.2882557898328817,0.17011243546651977,0.050488479275426545,0.6816075727613311,0.476209689083525,0.08100689029376085,0.008708453282746387,0.22448602643697013,0.04152625359202666,0.3190810725679232,0.29882295188259844,0.04396566131810231,0.12372772029473245,0.10491881071186171,0.38122309162342916,0.04851864916245563,0.2593408024477626,0.5921818269494907,0.15066398364240108,0.04836788218425392,0.3118375944088745,-0.06766368622472119,0.015673755792916744,0.010429421348504109,0.5701454275693447,0.557252474479021,0.20244436800151822,0.2758629722380421,1.0211146088049938,0.3117443776570785,0.1405959367991123,0.4573819654317415,0.06730404822448621,0.12255417589858486,0.14495414437244558,0.03322865751747406,0.06544233235398123,0.41735397366309757,0.25016039469057105,0.2244900026204384,0.3356397264053894,0.13703752670972946,0.33969160879835303,0.2958587652330005,0.024031622599407054,0.005802619411372056,-0.12641094926606034,0.3768635964489151,0.3638009898349981,0.4484822358624283,0.15973427004926166,0.2210559852657814,0.3397655070985657,0.1845345359868289,0.32196844740263497,-0.13013676151443787,0.7707902926984653,-0.06529507410423108,0.3402571959530294,0.6658699688929908,-0.19298386934924938
2022-01-31,0.346481891585644,0.30528313014590935,0.6066541239601349,0.42601510882168037,0.34548766024161526,0.0986453473008313,0.22321645262231238,0.00874137060097957,0.13754594483185056,0.3688459226146834,-0.05951597860262381,0.49609023039599,0.08477924935231496,0.018807368849488304,0.3888109499072536,0.2939162088058307,0.18164113047887875,0.009310558742071207,0.15953617312460544,0.2784862383167499,0.020813343235787984,-0.022217131423479364,0.5182122883542788,-0.07185823315954298,0.4576133668806177,0.462412905475045,0.4856619237390576,0.4573453340640823,0.0938483625069908,0.4003502367295093,0.23539120529697355,0.18194991650283532,0.4670216927331743,0.4200372496414235,1.374810380735969,-0.21901032802668563,0.09685307389626496,0.1852600468216994,0.4761129177156671,0.5950605906945228,0.05121509863739404,-0.0029477448692933894,0.2958270450797513,0.16652855604145445,0.317262545070923,0.4154566024277411,0.0605254712561627,0.235956056630529,0.11438079145807678,0.2774577258203439,0.1137248351050053,0.333906863498866,0.6334355894373065,0.27788112112268415,0.1587479323069092,0.37427240950098706,0.026684391559051335,0.04850536800010685,0.017548419351975708,0.46653693136044305,0.5247694805299501,0.23392565774757412,0.3165311645318667,1.184464496045539,0.5016400326682351,0.20556458904487074,0.6669509650220233,0.205220506842533,0.10839147850799957,0.183032534723222,0.01549849097550271,0.2127743989284121,0.45315731879974863,0.22253263319467376,0.23411219946598427,0.41214194916198443,0.11145646974958479,0.4489537313860481,0.31034155527878315,0.10224601100409036,0.08289519899311126,-0.05900942124417308,0.32905486108617055,0.4353956766073541,0.3490665375627353,0.13962836191658679,0.17530948807704827,0.4520367830650538,0.3001902898529283,0.24322426307394407,-0.07548872058007283,0.6114597289239672,0.01970827643390405,0.2692201868604711,0.5757549955363208,-0.17019836800558796
2022-02-28,0.3326572876323586,0.04673143359391263,0.47840733796496515,0.2723248215762153,0.4248197821691284,0.15575951589974046,0.2149325846455814,-0.030083366264429534,0.0803131482209154,0.5631827538032794,0.031155069651864986,0.5861130376213695,0.12764725814805655,-0.015919458040120404,0.2602198746127442,0.19665456058188147,0.21049670395719966,0.1474615586786041,0.12488942222315136,0.3786367912445521,0.08104122814956582,0.027008178215806478,0.44421394443287565,-0.05242893475545496,0.28255672226251494,0.6222242426662075,0.20531247474901004,0.4777751907562784,-0.06544563636760159,0.3266234221547708,0.23900682164976206,0.18400908510215652,0.3727485665459751,0.32235401461539936,0.9474939386731085,-0.016848208520232943,0.10929436954583527,0.22119772874012722,0.33092263995513393,0.383378221165646,-0.11902677904927972,0.06451407939148757,0.38246892769071716,0.23200145532359606,0.05978941162174767,0.20043159566330582,-0.09771413602679313,0.22978250398705113,0.08276820653422723,0.18247479151916002,0.307027973856403,0.3176119262502861,0.4426021483515441,0.27689743549426904,0.23534758344766948,0.43802068760223856,0.13815133404289104,-0.024879214036309882,0.14820326090977476,0.5686360080263879,0.35190011329273996,-0.014993435076337436,0.34069827375695105,1.118071810373742,0.3809659660190181,0.30767853831312064,0.5201724177439366,0.2821332582425562,0.2698708069975453,0.18685701887804163,0.1523273730082928,0.17611189893486023,0.49384516925933863,0.14537749481371165,0.14212100805839856,0.18150067836994666,0.032386147160323286,0.25229845078651847,0.3843547137229397,0.13357161096022652,0.11874427076935423,-0.01678235381809523,0.23340986218257842,0.14276255068486554,0.025017851189379936,0.2468106465678923,0.10938663891293143,0.4365803129124133,0.33265164151141224,0.4003460539993118,0.017653372958793545,0.825071858910019,0.010985116040542753,0.33959197828222343,0.7981904317622941,-0.1942601655043713
2022-03-31,0.3697955509263571,0.02206765903247665,0.27406649355711776,0.1971235104141913,0.30611609614776336,0.1866708110185311,0.1068977458768876,0.0392600734618378,-0.0557101120857435,0.45358857455785073,-0.031460772330383024,0.297922914683763,0.10919127319937849,0.1403577148387145,0.17729506766368708,0.09223523644797993,0.13898915831131853,-0.07408217478309032,-0.11335285577657239,0.27506634587497913,0.046494347159354854,-0.0967476110620642,0.5799777467236202,0.02167798892037931,0.2765567517686258,0.5100421615857453,0.25304552469179176,0.28840298833017153,-0.15065375975827222,0.044049872209268814,0.11097365534285109,0.10448213963499975,0.2086211558514357,0.3522262913347247,0.5161671055906452,-0.3015265318293665,-0.04494232799333153,0.26631973643188767,0.08702094769914837,0.24807565541486443,-0.012761800744630625,-0.04521922788518318,0.4155962176595467,0.13022727373250853,0.02341540857017299,0.0036820315049548302,-0.19361403240977892,0.09252458384001194,0.06492642997504872,-0.013476796611355035,0.3105160518375616,0.2180363367926883,0.4033071455151822,0.21387153237190937,0.2585393009317065,0.20800201964139764,0.14722461771555517,-0.12267043962470048,0.14528132765410895,0.210792331507474,0.29625557511373657,0.08646655948116067,0.22745648262671647,1.2396211061855578,0.3387189368330852,0.3044655650276622,0.451734092784442,0.29288822583993834,0.25582693735679585,0.04646119759653655,0.14682219671711016,0.003926273114402745,0.3439175038080362,0.28614478143865196,0.2887423235114166,0.1121839142301293,-0.13558364905448428,0.16932385404838124,0.2024389261513262,0.09598112698539984,0.11972147998905558,-0.06233568329831274,0.10482063222434435,0.2110988389121331,-0.07398761424263389,0.20768479088510006,0.010538206437509023,0.45253399209926815,0.36315855332758984,0.16606727155625878,0.015860262091789146,0.4976165088163629,0.056876213977462564,0.22886853870649282,0.5221538437222852,-0.2149202804581407
2022-04-30,0.43796774486256185,0.002415530144783018,0.23481561715391241,0.2300504586833605,0.28817440717161125,0.23712522201768094,0.049091010846388006,0.003106318011916187,-0.09162455937588876,0.33219535271534073,-0.24819409908029133,0.08581827347240867,-0.06760866775938312,0.10886390422016556,-0.021798372086370366,0.034282677468871814,0.14592494610568285,-0.24405077508341533,-0.019412311971444995,0.3774173145906552,-0.016224963181633023,-0.11882192982432971,0.64542169333427,-0.08389478890264601,0.10749989370340085,0.6294501992889168,0.30713712634851986,0.15838288133003053,-0.1671136605078699,-0.057004353977182176,0.04408717133322293,0.1096534377228251,0.1192893096950911,0.4074605700591689,0.394491328936013,-0.275366248411563,-0.12601428437503337,0.14089765033134594,0.029213647740656823,0.0008614091524017375,0.03280455137814786,-0.08730954970356197,0.3962459229050297,0.07052312623534762,0.11802333957642985,-0.03742611630159676,-0.20432328590017956,-0.03430827096430289,0.10574743857990998,-0.08312579318395785,0.2125254997000432,0.15659995825136175,0.07814790126938997,0.12783710024450734,0.09628608056320709,0.19086986090403135,0.13719118050268908,-0.20166599540516772,0.15606055428398102,0.15436179616590806,0.3183240996800205,0.1427348311029717,0.13529683297859663,0.8815547700570752,0.4256783067561152,0.21618715934508614,0.48002514161417653,0.15590912459724282,0.21484271389542475,-0.08855803687678487,0.19351061592902052,-0.11529692577077422,0.3538890609813934,0.17312524460420065,0.25850214404624317,0.07076345175530374,-0.15302761438303902,0.022604082761024546,0.06358421901924682,0.10849922789344024,0.0615558477386553,-0.13824853137329052,0.08698400870326539,0.2967803042883501,-0.0825218687282212,0.24216022022616945,-0.005765302174886022,0.3890784354673207,0.2899470892411975,-0.00854831352235752,-0.08306853156567295,0.2589017448247328,0.11346422317996052,0.13909629241424026,0.5611721391656452,-0.1713885067956057
2022-05-31,0.2063520853624632,-0.040365727842460286,0.04765041798681824,0.18878667312979114,0.09154739120988431,0.02414410074571971,-0.058491577546479157,0.004322468275764546,-0.1702577009657682,0.15123411302428047,-0.36477317276796817,-0.10278631519433423,-0.15899044806117824,0.03218552125720242,-0.14995507852615264,-0.22194158534489472,-0.034174264126498044,-0.300740657005497,-0.05792400767336814,0.2239181100441543,-0.023333154460970285,-0.2781203984489379,0.43851424824680674,0.022679750952836475,-0.012191913801436915,0.5939702103846802,-0.0080974538423213,-0.09540948087418899,-0.23699353061290263,-0.15248219938157404,-0.08709045737671683,0.01754207299980859,0.03478227005495227,0.10741208644059586,0.2478022836410767,-0.3420394243161483,-0.28737376744454923,0.19941298982815314,-0.10615074544734171,-0.05272339051360819,0.09824553031563932,-0.11662377336703678,0.4007756301038907,0.022418588339074175,-0.21586910755413324,-0.12694944970269562,-0.221465809187947,-0.1262488973203133,0.13710898981666375,-0.20424098700349047,0.2338407446987476,0.10702777850479461,0.022870901795952747,0.07893637535042175,0.08375507461856624,0.06325104201316978,0.13051899801966327,-0.24415021359953626,0.29305866225473864,0.0056902559496885274,0.10944755367430936,-0.06542724337501649,-0.07206036700084262,0.911749996321874,0.3311234182222602,0.22419528960352908,0.3149998533529379,0.23186925699470717,0.08574620082686257,-0.1256309992952327,0.12228741335836824,-0.24193142002516044,0.12850442958177988,0.024355872840152948,0.0711423257556274,-0.02954008934003438,-0.3367520525544835,0.011799010789533826,-0.1818279662866471,-0.07223542285838436,0.032783446312512066,-0.12957161166423137,0.11920930589362877,0.17818828081207316,-0.2850129082359272,0.13080109418932673,-0.03941835722396658,0.2923657500253236,-0.09730480702990152,-0.1558300300260017,-0.1602215411364727,-0.017025777845797174,0.11053766326642855,0.13758344087152796,0.5717587235991695,-0.2931306162409495
2022-06-30,0.20127079848119656,0.02231752835905998,0.06983809568494603,0.15876404147882028,0.09556792180079277,0.026849467331984345,-0.09534960672677883,0.11475913149315886,-0.1599562457920325,0.06532188823820051,-0.46805930036519905,-0.1056091834284606,-0.06080384248072712,0.09869585525565205,-0.17908094538766406,-0.2215043226653105,-0.03619273661904132,-0.2988389627767718,-0.08612528586683488,0.2644014027239452,-0.037749135081882934,-0.21273998932309235,0.2407035214391977,0.018009413895643034,-0.1256283234051503,0.7576761336238906,0.03307507535552112,-0.09878773280225084,-0.23041843701922748,-0.16263278703914885,-0.09868041486631018,-0.05322482980807497,-0.02637027201401687,0.05161623430116857,-0.04256592061160869,-0.28829059946145563,-0.3016564558511935,0.14680339525817487,-0.10179150842265627,-0.03106339334518826,0.1936250397061825,-0.14549340344207462,0.24671253410242033,0.06080051890858962,-0.29831035925562277,-0.04535569245447402,-0.19956063867216023,-0.08283873278840437,0.08787160431870533,-0.17442155145977434,0.18167448472335868,0.09559282857891804,0.017663926686949827,0.09631512496011307,0.022553797173862522,0.0623311358368992,0.05749038415176444,-0.23824267022211776,0.3171791847753438,-0.024331210981948903,0.09776485017561187,0.06038975686270409,-0.05508073127169355,0.31249171501431694,0.25373020218696785,0.16540470730255707,0.41606785708696536,0.12262237971409218,0.2275333639803876,-0.10355055995050999,0.08783211773511979,-0.2850243467000022,0.03818837216961768,0.08349576840121586,-0.004677469183478,-0.1782493706484093,-0.2965749851038635,-0.04693109702953735,-0.1452411009633502,-0.07223097657399258,0.06391218220359463,0.048683769015896994,-0.2756407593118767,0.21128586451609976,-0.30837137793478886,0.14620146843324067,-0.045153959620171435,0.22224451743031026,-0.1283902859388124,-0.09913393309364549,-0.04830553238874136,-0.0024119899315285798,-0.08049354552702725,0.11393986819315582,0.7282932251451923,-0.2593777990977446
2022-07-31,0.003950784087559889,-0.04848762844974008,-0.047396067409156806,0.0774614929973576,0.05711349788256026,-0.002491879724799473,-0.17150123377432602,0.031222557383000726,-0.14390822408803805,-0.14907963029196025,-0.42928701530286617,-0.2293032702465282,-0.19043875555820178,0.053122412125715446,-0.24192369106584055,-0.2879300861614098,-0.12839097472566696,-0.32832063058300787,-0.16160759772040156,0.2573868025116721,0.007718035316245819,-0.2984316223140553,0.2193691722599267,0.08996080528427375,-0.1739652728137564,0.44376652592546506,-0.05224041479458508,-0.18406070178414957,-0.2451870897599715,-0.19300166491602155,-0.20929010339529375,-0.1554689475000035,-0.13245230705860422,-0.08187702406025377,-0.2383336861584594,-0.3422407409889132,-0.40649326355359894,0.27798264908011605,-0.19991785757370795,-0.12122144115313926,0.03866909148458042,-0.19249543790048151,0.25880888503256516,0.05778224109427277,-0.4446520184221704,-0.18278282471197427,-0.3141119332699909,-0.16585071748361335,0.10507786865218716,-0.2575927786118962,0.19812102849171942,0.008985378027166924,-0.08579895833207196,0.0926415813811563,0.017042889687192808,0.0809433856364341,-0.04256187700812164,-0.32502065101526734,0.21451028612535694,-0.14545589972352657,-0.04419658737642951,0.07859726010604073,-0.14446469903699422,0.10625503611733067,0.08670269447963541,0.15563287188688402,0.3844115436092359,0.0909263482111029,0.20614595669729074,-0.1868378810501694,0.04577621959073852,-0.31582236715682144,-0.024035973063671556,-0.09019529199601406,-0.14367815128272443,-0.291681203875211,-0.302809646022671,-0.1714658053916548,-0.22954362877203516,-0.22562474233930008,0.12180724831180889,0.055746947572179906,-0.40678511444358023,0.07910330935787924,-0.40822209238266005,0.15466050151546784,-0.18069651839087242,0.29980480859950687,-0.09917265304435441,-0.16445030040081798,-0.050594433027236985,-0.11930709759903613,-0.12466550257172893,0.029710107190051627,0.42666089057038326,-0.3219508761916122
2022-08-31,0.12051607515765062,-0.0860313339981934,-0.02423402743455738,0.17193204177643895,0.0680792260704588,-0.07655323499419675,-0.10605472506219227,0.05849425332234626,-0.1264906289142712,-0.08631498674664417,-0.29658247719923325,-0.10032755426410378,-0.230534180176184,-0.007614101974188547,-0.03357136172977904,-0.2105791781493359,-0.09978068836214449,-0.20503504403049488,-0.019712519831658337,0.1365238758397318,0.013871099203503379,-0.3482368204394536,0.26784815513603455,0.16679591648608283,-0.1570046156538496,0.6802402946229273,-0.017064319188551003,-0.1898068712979758,-0.24373676305748138,-0.17542988617693012,-0.12482223535651649,-0.0877418292212353,-0.04201879645040041,-0.10448023584459143,0.07086808875408002,-0.30326678978311716,-0.28390723355565306,0.30955855603457283,-0.09080860534056756,-0.06309271389231941,-0.04877403541385139,-0.16107636004249704,0.29865419345918776,0.019002419289967598,-0.41169885570218523,-0.1559662645209935,-0.3042898943616288,-0.062139796642153966,0.03939632679812388,-0.21823323603520883,0.15954394462548005,-0.003294194846038656,0.010629931773662893,0.10933724207150708,0.03538687466190993,0.12943506640208158,0.054727124141406014,-0.2502816694036042,0.20406656574943938,-0.09328760276215176,-0.006590326903602173,0.10671335791199166,-0.0934838046803681,0.3269375433215209,0.14739146983466322,0.14531833559606877,0.218431798698967,1.1260781289879063e-05,0.23165632730170116,-0.059660958383724205,0.02347768623851243,-0.19679621041797735,0.042201388884900215,-0.014218584393450806,-0.108877428982592,-0.1559258447664721,-0.28753594794226256,-0.16190432017093104,-0.16170892965239092,-0.1986296256022514,0.17099366734601618,-0.03991871374361544,-0.36450975493271753,0.11037945011342098,-0.3763622125190782,0.08920148040547549,-0.036737331380952254,0.33323850652926734,0.04525604138620842,-0.12096144525613972,-0.1308713410483322,-0.027589009135832954,-0.05948920863432228,0.1522985515094495,0.7692851950048103,-0.29888654613556376
